anio,mes,dia,hora,minuto,programa,capitulo,pts
2015,07,21,12,30,"Pallarols, maestro orfebre",Torneado y calado,11
2015,07,21,13,00,Construyendo un imperio,Grecia 2,15
2015,07,21,14,00,3D. Tres décadas de democracia,Políticas de Estado. La integración...,15
2015,07,21,14,30,En su justa medida,Química de los alimentos,15
2015,07,21,15,00,Encuentro en el estudio,Daniel Melingo,15
2015,07,21,16,00,Los Pirineos salvajes,Sinfonía de colores,15
2015,07,21,17,00,A la sombra del Aconcagua. Historia...,La resistencia de las Madres,15
2015,07,21,17,30,Oficios: cestería en simbol,"Moldeado con volumen: panera, segunda...",15
2015,07,21,18,00,Conurbano,Mariana Enríquez,21
2015,07,21,18,30,Paisanos,Cantores,21
2015,07,21,19,00,Diarios de escultura,Capítulo 3,21
2015,07,21,20,00,3D. Tres décadas de democracia,Políticas de Estado. La integración...,21
2015,07,21,20,15,Diarios de escultura,Capítulo 3,21
2015,07,21,20,30,Alterados por Pi,Mundial de fútbol,21
2015,07,21,21,00,Animal que cuenta,Una casa con diez pinos,27
2015,07,21,21,30,Madera argentina,Para los árboles el bosque: beneficios...,27
2015,07,21,22,00,Vida,Los desafíos de la vida,27
2015,07,21,23,00,"Calle Descartes, número 16",Horacio Guarany,27
2015,07,21,23,30,"McLuhan, el visionario de la sociedad...","El camino de verano, entrevista a...",27
2015,07,22,0,00,Nuestro cine,Las malas intenciones,21
2015,07,22,2,00,La familia de osos y yo,Capítulo 2,7
2015,07,22,3,00,Religión para principiantes,Islamismo,7
2015,07,22,3,15,Revoluciones,La revolución sandinista. Nicaragua,7
2015,07,22,3,30,Oficios: curso de electricidad,Circuitos de iluminación. Parte 2,7
2015,07,22,4,00,Centro Cultural Kirchner,Arquitectura,7
2015,07,22,4,30,Soy del pueblo,Nelly Omar,7
2015,07,22,5,00,"99,99%. La ciencia de las Abuelas",La atención psicológica,7
2015,07,22,5,30,Salud: un bien social,"Enfermeras, historias de heroísmo...",7
2015,07,22,6,00,Encuentro en el estudio,Daniel Melingo,11
2015,07,22,7,00,Maestros del dinero,Marx,11
2015,07,22,8,00,Los Pirineos salvajes,"Maravilloso invierno, deshielo de...",11
2015,07,22,9,00,Construyendo un imperio,Grecia 2,11
2015,07,22,10,00,Oficios: curso de electricidad,Circuitos de iluminación. Parte 2,11
2015,07,22,10,30,En su justa medida,Química de los alimentos,11
2015,07,22,11,00,A la sombra del Aconcagua. Historia...,La resistencia de las Madres,11
2015,07,22,12,00,Paisanos,Cantores,11
2015,07,22,12,30,"Calle Descartes, número 16",Horacio Guarany,11
2015,07,22,13,00,Vida,Los desafíos de la vida,15
2015,07,22,14,00,Religión para principiantes,Islamismo,15
2015,07,22,14,15,Revoluciones,La revolución sandinista. Nicaragua,15
2015,07,22,14,30,Alterados por Pi,Mundial de fútbol,15
2015,07,22,15,00,Animal que cuenta,Una casa con diez pinos,15
2015,07,22,15,30,Conurbano,Mariana Enríquez,15
2015,07,22,16,00,Los Pirineos salvajes,"Maravilloso invierno, deshielo de...",15
2015,07,22,17,00,Madera argentina,Para los árboles el bosque: beneficios...,15
2015,07,22,17,30,Oficios: curso de electricidad,Circuitos de iluminación. Parte 2,15
2015,07,22,18,00,"Inoxidables, íconos de la industria...",Superball,21
2015,07,22,18,30,Enfermería,Enfermería comunitaria,21
2015,07,22,19,00,Generación Tierra,"Alimentos, fuego y agua",21
2015,07,22,20,00,Religión para principiantes,Islamismo,21
2015,07,22,20,15,Revoluciones,La revolución sandinista. Nicaragua,21
2015,07,22,20,30,El informe Kliksberg,César Milstein,21
2015,07,22,21,00,Ver la historia,1820-1835. Tiempo de caudillos,27
2015,07,22,22,00,Cumbia de la buena,Los Palmeras,27
2015,07,22,22,30,Cartas del pueblo,La juventud al poder,27
2015,07,22,23,00,Órbita. El viaje extraordinario de la...,La Tierra se inclina,27
2015,07,23,0,00,Maestros del dinero,Marx,21
2015,07,23,1,00,Encuentro en el estudio,Daniel Melingo,7
2015,07,23,2,00,A la sombra del Aconcagua. Historia...,La resistencia de las Madres,7
2015,07,23,2,30,Mundo Torres,"Política, compromiso, comunidad",7
2015,07,23,3,00,Leonardo,Capítulo 12,7
2015,07,23,3,30,Oficios: curso de impresiones gráficas,Las tintas convencionales,7
2015,07,23,4,00,"Pallarols, maestro orfebre",Torneado y calado,7
2015,07,23,4,30,Oficios: curso de impresiones gráficas,Las tintas convencionales,7
2015,07,23,5,00,Construyendo un imperio,Grecia 2,7
2015,07,23,6,00,En su justa medida,Química de los alimentos,11
2015,07,23,6,30,Vida,Los desafíos de la vida,11
2015,07,23,7,30,"Calle Descartes, número 16",Horacio Guarany,11
2015,07,23,8,00,Los Pirineos salvajes,Sinfonía de colores,11
2015,07,23,9,00,Diarios de escultura,Capítulo 3,11
2015,07,23,10,00,Oficios: curso de impresiones gráficas,Las tintas convencionales,11
2015,07,23,10,30,Alterados por Pi,Mundial de fútbol,11
2015,07,23,11,00,Conurbano,Mariana Enríquez,11
2015,07,23,11,30,Animal que cuenta,Una casa con diez pinos,11
2015,07,23,12,00,"Inoxidables, íconos de la industria...",Superball,11
2015,07,23,12,30,Enfermería,Enfermería comunitaria,11
2015,07,23,13,00,Generación Tierra,"Alimentos, fuego y agua",15
2015,07,23,14,00,Leonardo,Capítulo 12,15
2015,07,23,14,30,El informe Kliksberg,César Milstein,15
2015,07,23,15,00,Órbita. El viaje extraordinario de la...,La Tierra se inclina,15
2015,07,23,16,00,Los Pirineos salvajes,Sinfonía de colores,15
2015,07,23,17,00,Cartas del pueblo,La juventud al poder,15
2015,07,23,17,30,Oficios: curso de impresiones gráficas,Las tintas convencionales,15
2015,07,23,18,00,"Otro extremo, Misiones",Patinando en aguas grandes (skate),21
2015,07,23,18,30,Santiagueños,Jorge Washington Ábalos,21
2015,07,23,19,00,Cómo construir un planeta,Capítulo 2,21
2015,07,23,20,00,Leonardo,Capítulo 12,21
2015,07,23,20,30,Filosofía aquí y ahora,El sujeto constituyente del poder...,21
2015,07,23,21,00,Los confines de la palabra,La memoria,27
2015,07,23,21,30,¡Plop! Caete de risa,Viñetas para la libertad,27
2015,07,23,22,00,Grandes de nuestra cultura,Adolfo Aristarain,27
2015,07,23,22,30,Fotos. Retrato de un país,Represión en Bariloche,27
2015,07,23,23,00,Somos memoria,Teresa Meschiati,27
2015,07,24,0,00,Bravo por Bravo,El Santo Padre y la gloria,21
2015,07,24,1,00,Paisanos,Cantores,7
2015,07,24,1,30,"Calle Descartes, número 16",Horacio Guarany,7
2015,07,24,2,00,Vida,Los desafíos de la vida,7
2015,07,24,3,00,Presentes,Estefi,7
2015,07,24,3,30,Oficios: curso de peluquería,Clase 9: Corte salvaje / Corte carré,7
2015,07,24,4,00,Diarios de escultura,Capítulo 3,7
2015,07,24,5,00,Conurbano,Mariana Enríquez,7
2015,07,24,5,30,Alterados por Pi,Mundial de fútbol,7
2015,07,24,6,00,Animal que cuenta,Una casa con diez pinos,11
2015,07,24,6,30,"Inoxidables, íconos de la industria...",Superball,11
2015,07,24,7,00,Generación Tierra,"Alimentos, fuego y agua",11
2015,07,24,8,00,Los Balcanes salvajes,,11
2015,07,24,9,00,Enfermería,Enfermería comunitaria,11
2015,07,24,9,30,El informe Kliksberg,César Milstein,11
2015,07,24,10,00,Oficios: curso de peluquería,Clase 9: Corte salvaje / Corte carré,11
2015,07,24,10,30,Cartas del pueblo,La juventud al poder,11
2015,07,24,11,00,Órbita. El viaje extraordinario de la...,La Tierra se inclina,11
2015,07,24,12,00,"Otro extremo, Misiones",Patinando en aguas grandes (skate),11
2015,07,24,12,30,¡Plop! Caete de risa,Viñetas para la libertad,11
2015,07,24,13,00,Cómo construir un planeta,Capítulo 2,15
2015,07,24,14,00,Presentes,Estefi,15
2015,07,24,14,30,Filosofía aquí y ahora,El sujeto constituyente del poder...,15
2015,07,24,15,00,Grandes de nuestra cultura,Adolfo Aristarain,15
2015,07,24,15,30,Fotos. Retrato de un país,Represión en Bariloche,15
2015,07,24,16,00,Los Balcanes salvajes,,15
2015,07,24,17,00,Los confines de la palabra,La memoria,15
2015,07,24,17,30,Oficios: curso de peluquería,Clase 9: Corte salvaje / Corte carré,15
2015,07,24,18,00,"99,99%. La ciencia de las Abuelas",Antes y después: La nueva identidad...,21
2015,07,24,18,30,Salud: un bien social,Los comienzos de la medicina,21
2015,07,24,19,00,La familia de osos y yo,Capítulo 3,21
2015,07,24,20,00,Presentes,Natu,21
2015,07,24,20,30,El cerebro y yo,El cerebro y el movimiento,21
2015,07,24,21,00,Centro Cultural Kirchner,Ingeniería,27
2015,07,24,21,30,Soy del pueblo,Zully Moreno,27
2015,07,24,22,00,La trama laboral,Un lugar en el mundo,27
2015,07,25,0,00,"McLuhan, el visionario de la sociedad...","El camino de verano, entrevista a...",21
2015,07,25,0,30,Religión para principiantes,Islamismo,21
2015,07,25,0,45,Mi vida conmigo,Vivir con asma,21
2015,07,25,1,00,"Calle Descartes, número 16",Horacio Guarany,7
2015,07,25,1,30,"Otro extremo, Misiones",Patinando en aguas grandes (skate),7
2015,07,25,2,00,Generación Tierra,"Alimentos, fuego y agua",7
2015,07,25,3,00,Los confines de la palabra,La memoria,7
2015,07,25,3,30,Cumbia de la buena,Los Palmeras,7
2015,07,25,4,00,Órbita. El viaje extraordinario de la...,La Tierra se inclina,7
2015,07,25,5,00,Construyendo un imperio,Grecia 2,7
2015,07,25,6,00,"Inoxidables, íconos de la industria...",Superball,11
2015,07,25,6,30,Salud: un bien social,Los comienzos de la medicina,11
2015,07,25,7,00,"99,99%. La ciencia de las Abuelas",Antes y después: La nueva identidad...,11
2015,07,25,7,30,Alterados por Pi,Mundial de fútbol,11
2015,07,25,8,00,La familia de osos y yo,Capítulo 3,11
2015,07,25,9,00,"Pallarols, maestro orfebre",Torneado y calado,11
2015,07,25,9,30,Santiagueños,Jorge Washington Ábalos,11
2015,07,25,10,00,Ver la historia,1820-1835. Tiempo de caudillos,11
2015,07,25,11,00,A la sombra del Aconcagua. Historia...,La resistencia de las Madres,11
2015,07,25,11,30,Cartas del pueblo,La juventud al poder,11
2015,07,25,12,00,Enfermería,Enfermería comunitaria,11
2015,07,25,12,30,Filosofía aquí y ahora,El sujeto constituyente del poder...,11
2015,07,25,13,00,El cerebro y yo,El cerebro y el movimiento,15
2015,07,25,13,30,¡Plop! Caete de risa,Viñetas para la libertad,15
2015,07,25,14,00,Soy del pueblo,Zully Moreno,15
2015,07,25,14,30,"Pallarols, maestro orfebre",Torneado y calado,15
2015,07,25,15,00,Cómo construir un planeta,Capítulo 2,15
2015,07,25,16,00,Vida,Los desafíos de la vida,15
2015,07,25,17,00,Centro Cultural Kirchner,Ingeniería,15
2015,07,25,17,30,Animal que cuenta,Una casa con diez pinos,15
2015,07,25,18,00,Diarios de escultura,Capítulo 3,21
2015,07,25,19,00,Fotos. Retrato de un país,Represión en Bariloche,21
2015,07,25,19,30,Paisanos,Cantores,21
2015,07,25,20,00,Somos memoria,Teresa Meschiati,21
2015,07,25,21,00,Encuentro en el estudio,Daniel Melingo,27
2015,07,25,22,00,Soy del pueblo,Osvaldo Pugliese,27
2015,07,25,22,30,Grandes de nuestra cultura,Adolfo Aristarain,27
2015,07,25,23,00,Maestros del dinero,Marx,27
2015,07,26,0,00,Nuestro cine,La luna en el espejo,24
2015,07,26,1,00,"Inoxidables, íconos de la industria...",Superball,11
2015,07,26,1,30,Santiagueños,Jorge Washington Ábalos,11
2015,07,26,2,00,Fotos. Retrato de un país,Represión en Bariloche,11
2015,07,26,2,30,"Pallarols, maestro orfebre",Torneado y calado,11
2015,07,26,3,00,Somos memoria,Teresa Meschiati,11
2015,07,26,4,00,Cómo construir un planeta,Capítulo 2,11
2015,07,26,5,00,A la sombra del Aconcagua. Historia...,La resistencia de las Madres,11
2015,07,26,5,30,Centro Cultural Kirchner,Ingeniería,11
2015,07,26,6,00,Diarios de escultura,Capítulo 3,15
2015,07,26,7,00,Madera argentina,Para los árboles el bosque: beneficios...,15
2015,07,26,7,30,"Calle Descartes, número 16",Horacio Guarany,15
2015,07,26,8,00,Generación Tierra,"Alimentos, fuego y agua",15
2015,07,26,9,00,Vida,Los desafíos de la vida,15
2015,07,26,10,00,Conurbano,Mariana Enríquez,15
2015,07,26,10,30,Mundo Torres,"Política, compromiso, comunidad",15
2015,07,26,11,00,En su justa medida,Química de los alimentos,15
2015,07,26,11,30,"Otro extremo, Misiones",Patinando en aguas grandes (skate),15
2015,07,26,12,00,3D. Tres décadas de democracia,Políticas de Estado. La integración...,15
2015,07,26,12,15,Religión para principiantes,Islamismo,15
2015,07,26,12,30,Presentes,Natu,15
2015,07,26,13,00,Cumbia de la buena,Los Palmeras,19
2015,07,26,13,30,Grandes de nuestra cultura,Adolfo Aristarain,19
2015,07,26,14,00,Encuentro en el estudio,Daniel Melingo,19
2015,07,26,15,00,La familia de osos y yo,Capítulo 3,19
2015,07,26,16,00,Construyendo un imperio,Grecia 2,19
2015,07,26,17,00,"McLuhan, el visionario de la sociedad...","El camino de verano, entrevista a...",19
