programa,2013,2014,2015,2016,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12
historia-de-las-clases-populares,1518,425,0,0,0,0,0,0,419,368,487,244,0,0,0,0,0,0,180,223,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
que-hubiera-pasado,0,2553,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,296,54,0,15,334,350,410,452,373,104,0,0,319,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pequenos-monstruos,0,73,157,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,105,52,0,0,0,0,0,0,0,0,0,0,0,98,94,0,26,0,26,0,52,0,0
diarios-de-escultura,0,0,321,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,36,0,0,0,0,160,69,0,0,0,0,389,0,0,0,0,0
pallarols-maestro-orfebre,0,0,953,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,359,285,29,0,0,0,0,0,0,0,0,0,0,145,315,76,0
vida,0,0,2049,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,387,393,364,326,154,57,110,291,0,0,0,138,0,276,0,297,0,0,0
rusia-salvaje,0,0,440,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,386,7,272,172,0,0,0,438,379,332,83,0,0,0
los-locos-de-la-azotea,1069,897,0,0,0,0,0,0,380,395,223,71,0,0,0,0,0,266,308,262,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-codigo-de-la-vida,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
los-anos-oscuros-una-era-de-luz,0,0,459,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,147,0,0,0,0,0,0,31,325,30,0,0,0,0,0,546,38,0
cancion-urgente,2137,0,0,0,0,0,0,0,0,0,509,492,475,386,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yo-fidel-castro,309,0,0,0,0,0,0,0,0,0,27,103,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la-tecnica-practicas-en-accion,0,0,818,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,354,83,0,0,0,0,0,0,46,212,263,313,256,410,7,0
bolano-cercano,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
creando-elementos,467,0,0,0,0,0,0,0,0,0,0,0,0,422,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oficios-curso-de-herreria,0,999,375,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,346,319,22,0,0,0,0,0,0,0,33,132,0,0,0,66,144,0,0,99,66,0,0,0,0,0,0,90,143,0,0
el-codigo-genetico,381,411,0,0,0,0,0,0,0,0,0,0,0,0,351,30,0,358,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la-primera-flor,0,80,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
mongolia-salvaje,0,130,52,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,52,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,26,0,34,0,0,0,0,0,0,0,0,0,0,0
vos-y-voto,351,0,57,0,0,0,0,0,0,0,0,65,145,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soy-del-pueblo,3034,2240,3265,565,0,0,0,0,0,436,505,511,529,495,242,316,510,398,534,26,21,0,58,65,0,244,302,82,108,57,356,64,387,427,458,415,240,364,218,171,0,0,42,0,32,0,0,189,291,11,0,0
jerusalen-la-construccion-de-una-ciudad,0,0,120,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,190,0,0,0,0,0,326,0,0,0,0,0
tocando-en-el-silencio,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numeros-e-una-aventura-comestible,50,378,276,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,333,45,0,0,0,0,0,0,0,254,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-arte-de-la-guerra,0,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vocaciones,925,633,0,0,0,0,0,0,260,275,310,80,0,0,0,0,0,0,0,180,144,129,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
generacion-tierra,0,0,485,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,64,0,0,155,0,298,22,0,0,0,0,445,0,0,0,0,0
argentina-y-la-gran-guerra,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
macedonio-fernandez,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tierra-del-fuego,0,980,491,1037,0,0,0,0,0,0,0,0,0,0,0,0,220,41,0,0,0,0,0,0,0,114,262,343,96,80,26,0,0,0,0,0,0,0,0,289,65,0,0,0,0,289,380,253,50,0,0,0
apocalipsis,129,628,0,0,0,0,0,0,0,129,0,0,0,0,0,0,124,0,0,0,0,261,0,0,108,108,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
presidentes-argentinos,128,11,27,0,0,0,0,0,0,0,95,0,15,18,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a-fondo,1452,1388,1218,3302,0,0,0,0,21,0,46,202,243,276,303,361,69,34,24,366,213,314,174,103,27,0,53,11,15,0,266,407,43,0,122,27,0,0,317,21,249,243,302,465,340,497,431,304,304,167,0,0
dinastia-medici-padrinos-del,0,192,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,193,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
los-abolicionistas,0,196,295,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,11,0,0,0,0,0,0,0,276,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,39,0,0,0,0,0
subsidios,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monstruos-de-la-profundidad,0,989,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,113,59,0,251,58,0,260,75,0,60,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-imperio-romano,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cine-positivo,0,218,374,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,229,31,0,0,0,0,0,0,0,0,0,114,73,0,0,0,0,0,0,0,0,0,0,0
mark-zuckerberg-facebook-por-dentro,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-lienzo-blanco-de-edward-hopper,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,15,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
archivos-santafesinos-200-anos-de,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
memoria-iluminada,31,1204,2652,941,0,0,0,0,0,31,0,0,0,0,0,0,0,0,54,0,0,0,0,324,428,372,26,0,318,333,409,294,530,525,79,84,80,0,0,0,0,0,181,300,26,0,0,200,227,7,0,0
los-elementos,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en-escena-grupos-de-teatro-argentino,815,653,0,0,0,0,0,0,347,368,85,0,0,0,0,15,0,0,438,159,41,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la-caida,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la-nueva-frontera-plataforma-submarina,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oficios-curso-de-corte-y-confeccion,0,340,862,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,266,0,0,0,0,0,0,0,0,0,0,203,136,79,0,0,0,33,132,114,165,177,0,0,0,0,0,0,0,0,90,0,0
la-mentalidad-medieval,80,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mi-cerebro-tiene-un-sexo,86,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rios-del-mundo,590,0,106,0,0,0,0,0,0,0,0,233,350,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-caso-melincue,7,381,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,351,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aire-cambio-climatico,0,1174,265,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,293,391,400,90,0,0,0,0,0,0,0,0,238,0,0,0,27,0,0,0,0,0,0,0,0,0,238,243,158,183,204,172,99,11,0
civilizaciones-secretas-incas-y-mayas,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planeta-oceano,0,0,793,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,418,0,0,0,0,0,0,0,0,0,0,322,304,0,0,0,0,0,0,0
especial-celeste-y-blanca,0,15,26,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0
historias-de-la-rioja,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,264,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
memoria-colectiva,15,79,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,53,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
primeros-anos-creciendo-juntos,1801,1046,524,0,0,0,0,0,0,0,0,264,416,387,362,372,47,0,304,251,22,0,0,0,0,0,160,262,264,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arquitectos-maestros-del-espacio,0,0,693,2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,420,398,364,0,0,0,0,424,453,342,414,34,0
megaestructuras-de-la-antiguedad,0,0,0,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,411,484,46,0,414,510,27,0
retrato-de-un-genocidio,11,163,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,136,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aguas-adentro,0,2792,745,3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,359,359,443,443,430,392,94,0,335,283,33,0,0,0,0,0,0,0,295,457,304,423,477,404,463,390,244,11,0,0
la-marcha-de-los-dinosaurios,15,260,0,0,0,0,0,0,0,0,0,0,0,15,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atenas-la-verdad-acerca-de-la,0,407,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,380,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la-sala,0,0,1500,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,292,346,295,297,274,248,0,0,0,239,167,156,39,0,0,0
sexo-bajo-el-mar,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basta-de-reir,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
retratos,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carlos-gardel-larga-duracion,0,0,92,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,7,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0
historia-de-un-pais,4475,2906,412,0,0,0,0,0,484,336,453,411,539,803,705,744,96,27,196,427,517,700,683,0,0,245,0,15,0,0,0,0,15,27,48,0,84,187,0,51,0,0,0,0,0,0,0,0,0,0,0,0
los-rosarinos,40,864,45,0,0,0,0,0,40,0,0,0,0,0,0,0,0,254,333,244,33,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la-iluminacion-del-futuro,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,127,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en-danza,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,114,0,0,0,0,109,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la-humanidad-y-la-biodiversidad,117,143,0,0,0,0,0,0,0,0,64,53,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juventud-y-militancia,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yo-soy-chavez,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tata-cedron-el-regreso-de-juancito,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
paisanos,0,0,971,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,166,181,215,275,22,0,0,330,367,323,78,0,0,0,302,275,263,73,0
entornos-invisibles-de-la-ciencia-y-la,0,0,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,229,246,34,0,0,0,0,0,0
caravaggio,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oficios-curso-de-mecanica-del-automotor,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de-hollywood-a-nuremberg-john-ford,0,0,80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
leonardo,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,179,215,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fotos-retrato-de-un-pais,1952,1311,1926,102,0,0,0,0,574,573,531,231,0,32,0,11,0,0,0,275,52,0,0,0,0,319,353,312,283,11,21,0,362,320,426,391,7,48,0,57,0,0,48,0,0,27,0,0,0,27,0,0
tendiendo-puentes-con-horacio-lavandera,0,0,853,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,414,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,50,0
desde-el-cielo,0,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,406,489,317,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elefantes-del-siglo-xxi,15,138,26,94,0,0,0,0,0,0,0,0,0,15,0,0,0,0,26,52,26,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,34,0,34,0,0,26,0,0,0,0,0,0
la-caceria-de-los-nazis,45,18,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danubio-el-amazonas-europeo,0,207,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,176,0,0,0,168,0,0,0,0
borges-por-piglia,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,360,30,0,0,0,0,0
caudillos,0,891,60,0,0,0,0,0,0,0,0,0,0,0,0,0,408,449,34,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
madera-argentina,0,0,483,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,213,18,0,0,0,0,228,0,0,38,212,331,373,22,0,0,0
como-construir-un-planeta,0,0,199,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,345,7,0,0,0,0,359,83,0,0,0
el-pozo-oscuro-del-cocodrilo,0,133,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,26,0,34,0,84,0,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mansion-de-invierno-se-busca,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-cerebro-y-yo,0,1138,1901,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,433,390,85,0,0,0,351,425,392,52,0,0,237,359,73,0,156,266,221,0,0,0,0,0,0,0
alfred-hitchcock-presenta,0,1174,783,2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,7,0,0,0,0,205,279,286,205,287,267,202,27,0,0,0,0,0,0,0,0,0,0,223,339,237,274,310,345,178,180,45,0
el-milagro-del-amor,0,102,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
archivos-odonnell,95,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calle-descartes-numero-16,0,0,1298,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,354,358,49,0,145,54,0,0,0,0,223,243,262,235,0,0,0,0,0
bizarros-cronicas-de-coraje-y,0,0,339,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,30,0,0,0,0,0,0,0,0,0,0,220,15,0,0,0,0,200,50,0
naabi-la-princesa-hiena,0,112,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,26,0,0,34,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dentro-de-la-mente,440,616,0,0,0,0,0,0,0,0,297,143,0,0,0,0,360,72,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isla-de-los-estados,198,43,79,424,0,0,0,0,0,0,0,0,0,0,0,198,43,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,26,0,116,0,0,0,0,0,286,22,0,0,0
sexo-y-sensibilidad-el-encanto-del,298,25,0,0,0,0,0,0,179,119,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maestros-del-dinero,0,0,608,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,27,0,0,124,124,83,0,0,0,0,0,0,0,0,0,0,0
quizas-porque,1089,4766,995,108,0,0,0,0,0,0,90,0,0,44,376,579,414,443,486,216,436,445,416,499,632,119,598,62,27,85,548,91,0,0,0,0,0,0,222,22,0,0,108,0,0,0,0,0,0,0,0,0
la-trama-laboral,24,0,630,388,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,192,219,21,0,0,0,0,190,177,21,0,0,0,0,0,0,0,0,0
sip-ohi-el-lugar-del-mandure,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,38,0,0
expedicion-a-las-islas-georgias-del,109,202,153,148,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,85,0,117,0,0,0,0,0,0,0,0,0,0,38,0,31,0,0,0,84,0,0,0,0,45,11,47,0,0,0,45,0
termitas-el-santuario-interior,118,26,52,0,0,0,0,0,0,0,0,15,70,33,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cosquin-el-festival-del-pueblo,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-futuro-por-starck,0,0,208,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,140,7,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0
cuidado-con-el-perro,0,0,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,456,391,11,0,0,0,0,0,0,0,0,0,0,0,0,0
por-que-es-un-clasico,1344,605,598,0,0,0,0,0,421,434,381,108,0,0,0,0,0,0,0,263,32,0,0,0,0,0,125,185,211,161,183,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el-esplendor-de-la-antigua-roma,0,267,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,34,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
